match_id,team_id,team_name,gender,runs,wickets,total_balls,fours,sixes,extras,run_rate
1328487,24,Ireland,female,188,2,213,21,1,12,5.3
1331365,27,United States of America,male,205,10,282,19,2,13,4.36
1331365,12,Papua New Guinea,male,205,10,299,10,3,15,4.11
1331366,12,Papua New Guinea,male,211,9,300,14,2,25,4.22
1331366,27,United States of America,male,185,10,284,14,1,10,3.91
1331367,28,Namibia,male,176,10,291,15,1,6,3.63
1331367,27,United States of America,male,97,10,191,11,1,5,3.05
1331368,28,Namibia,male,254,5,300,21,2,13,5.08
1331368,27,United States of America,male,186,7,300,16,0,3,3.72
1331369,28,Namibia,male,284,4,300,24,6,21,5.68
1331369,12,Papua New Guinea,male,117,10,256,10,2,2,2.74
1331370,28,Namibia,male,214,8,300,14,0,26,4.28
1331370,12,Papua New Guinea,male,153,10,259,9,0,22,3.54
1334412,25,West Indies,female,168,7,210,15,1,20,4.8
1334412,19,New Zealand,female,159,5,198,15,0,6,4.82
1334413,25,West Indies,female,169,9,300,13,0,18,3.38
1334413,19,New Zealand,female,171,8,241,10,1,16,4.26
1334414,19,New Zealand,female,168,10,289,8,1,19,3.49
1334414,25,West Indies,female,169,6,262,12,0,18,3.87
1336052,10,England,male,291,6,300,24,7,5,5.82
1336052,3,New Zealand,male,297,2,274,28,8,13,6.5
1336053,10,England,male,226,7,204,18,5,10,6.65
1336053,3,New Zealand,male,147,10,161,16,1,6,5.48
1336054,10,England,male,368,10,289,36,11,17,7.64
1336054,3,New Zealand,male,187,10,234,14,2,17,4.79
1336055,10,England,male,311,9,300,25,8,10,6.22
1336055,3,New Zealand,male,211,9,230,14,5,16,5.5
1336077,17,Australia,female,263,8,300,30,0,9,5.26
1336077,21,England,female,267,8,289,31,3,23,5.54
1336078,17,Australia,female,282,7,300,28,5,11,5.64
1336078,21,England,female,279,7,300,24,0,13,5.58
1336079,21,England,female,285,9,300,26,5,13,5.7
1336079,17,Australia,female,199,10,213,17,3,17,5.61
1336083,18,Sri Lanka,female,106,10,182,10,0,14,3.49
1336083,21,England,female,107,3,108,14,0,7,5.94
1336084,18,Sri Lanka,female,106,9,185,16,1,7,3.44
1336085,21,England,female,273,8,186,35,4,9,8.81
1336085,18,Sri Lanka,female,112,10,149,16,0,5,4.51
1336129,10,England,male,334,8,300,30,6,13,6.68
1336129,14,Ireland,male,286,10,280,28,8,19,6.13
1336130,10,England,male,280,4,186,26,11,5,9.03
1339595,9,South Africa,male,298,7,300,21,6,9,5.96
1339595,10,England,male,271,10,266,28,5,9,6.11
1339596,10,England,male,342,7,301,27,12,34,6.82
1339596,9,South Africa,male,347,5,295,30,9,3,7.06
1339597,10,England,male,346,7,300,16,19,18,6.92
1339597,9,South Africa,male,287,10,259,26,7,9,6.65
1339602,13,West Indies,male,335,8,300,23,13,25,6.7
1339602,9,South Africa,male,287,10,250,24,12,9,6.89
1339603,13,West Indies,male,260,10,290,23,5,25,5.38
1339603,9,South Africa,male,264,6,177,30,10,18,8.95
1339607,30,Netherlands,male,189,10,277,8,8,20,4.09
1339607,9,South Africa,male,190,2,180,23,2,9,6.33
1339608,9,South Africa,male,370,8,300,33,11,15,7.4
1339608,30,Netherlands,male,224,10,235,28,4,15,5.72
1339611,3,New Zealand,male,255,9,300,22,2,5,5.1
1339611,2,Pakistan,male,258,4,289,22,5,3,5.36
1339612,3,New Zealand,male,261,10,299,25,2,12,5.24
1339612,2,Pakistan,male,182,10,258,15,2,9,4.23
1339613,2,Pakistan,male,280,9,300,23,4,5,5.6
1339613,3,New Zealand,male,281,8,289,18,7,19,5.83
1339619,3,New Zealand,male,288,7,300,25,3,7,5.76
1339619,2,Pakistan,male,291,5,291,29,4,7,6.0
1339620,3,New Zealand,male,336,5,300,28,4,15,6.72
1339620,2,Pakistan,male,337,3,290,31,7,7,6.97
1339621,2,Pakistan,male,287,6,300,19,6,10,5.74
1339621,3,New Zealand,male,261,10,295,21,2,7,5.31
1339622,2,Pakistan,male,334,6,300,32,6,19,6.68
1339622,3,New Zealand,male,232,10,262,20,3,14,5.31
1339623,3,New Zealand,male,299,10,297,28,5,5,6.04
1339623,2,Pakistan,male,252,10,277,22,5,10,5.46
1340845,7,India,male,186,10,248,14,5,14,4.5
1340845,8,Bangladesh,male,187,9,276,14,3,17,4.07
1340846,8,Bangladesh,male,271,7,300,26,5,17,5.42
1340846,7,India,male,266,9,300,14,12,19,5.32
1340847,7,India,male,409,8,300,41,14,9,8.18
1340847,8,Bangladesh,male,182,10,204,14,6,9,5.35
1341969,12,Papua New Guinea,male,107,10,233,10,0,5,2.76
1341969,28,Namibia,male,108,2,91,15,4,5,7.12
1341970,27,United States of America,male,244,8,300,21,3,18,4.88
1341970,28,Namibia,male,173,10,262,13,3,12,3.96
1341971,12,Papua New Guinea,male,149,10,287,13,1,9,3.11
1341971,27,United States of America,male,152,4,183,14,2,11,4.98
1341972,12,Papua New Guinea,male,236,10,296,20,6,18,4.78
1341972,28,Namibia,male,241,7,288,16,5,28,5.02
1341973,27,United States of America,male,266,7,300,17,6,16,5.32
1341973,12,Papua New Guinea,male,231,10,290,18,6,10,4.78
1341974,27,United States of America,male,211,7,300,19,1,5,4.22
1341974,28,Namibia,male,212,4,268,21,5,2,4.75
1341975,28,Namibia,male,211,9,300,20,3,12,4.22
1341975,4,Scotland,male,213,6,253,28,5,10,5.05
1341976,26,Nepal,male,197,10,299,13,6,9,3.95
1341976,28,Namibia,male,4,0,4,0,0,0,6.0
1341977,26,Nepal,male,137,10,241,12,1,7,3.41
1341977,4,Scotland,male,143,7,193,16,1,4,4.45
1341978,4,Scotland,male,208,10,300,20,3,11,4.16
1341978,28,Namibia,male,210,7,264,14,9,12,4.77
1341979,28,Namibia,male,275,7,300,26,5,7,5.5
1341979,26,Nepal,male,189,10,281,11,4,11,4.04
1341980,26,Nepal,male,119,10,213,10,2,8,3.35
1341980,4,Scotland,male,121,2,102,18,2,2,7.12
1343683,22,United Arab Emirates,male,263,7,300,24,4,27,5.26
1343683,26,Nepal,male,179,9,300,15,1,16,3.58
1343684,22,United Arab Emirates,male,191,10,260,15,6,6,4.41
1343684,26,Nepal,male,193,7,287,21,2,19,4.03
1343685,22,United Arab Emirates,male,176,9,300,16,3,20,3.52
1343685,26,Nepal,male,180,4,241,21,3,9,4.48
1343931,21,England,female,307,7,300,25,3,19,6.14
1343931,25,West Indies,female,165,10,243,13,0,23,4.07
1343932,21,England,female,260,10,289,23,0,20,5.4
1343932,25,West Indies,female,118,10,189,6,1,15,3.75
1343933,21,England,female,256,10,261,26,0,21,5.89
1343933,25,West Indies,female,105,9,225,8,0,20,2.8
1344503,33,Thailand,female,243,9,300,16,1,24,4.86
1344503,32,Netherlands,female,134,10,269,4,0,13,2.99
1344504,33,Thailand,female,176,10,247,8,1,47,4.28
1344504,32,Netherlands,female,168,10,277,14,0,20,3.64
1344505,33,Thailand,female,227,10,292,20,1,29,4.66
1344505,32,Netherlands,female,128,10,231,13,1,12,3.32
1344506,32,Netherlands,female,145,10,257,18,1,7,3.39
1344506,33,Thailand,female,146,3,157,20,2,11,5.58
1345092,20,Pakistan,female,160,8,240,10,2,27,4.0
1345092,17,Australia,female,158,2,173,18,1,10,5.48
1345093,20,Pakistan,female,125,10,258,9,0,21,2.91
1345093,17,Australia,female,129,0,116,16,0,5,6.67
1345094,17,Australia,female,336,9,300,34,8,16,6.72
1345094,20,Pakistan,female,235,7,300,24,0,33,4.7
1348326,14,Ireland,male,288,4,300,26,5,18,5.76
1348326,6,Zimbabwe,male,214,7,222,19,4,11,5.78
1348327,14,Ireland,male,294,7,300,22,5,27,5.88
1348327,6,Zimbabwe,male,248,10,285,19,1,8,5.22
1348328,6,Zimbabwe,male,55,1,78,6,0,4,4.23
1348643,7,India,male,373,7,300,39,7,6,7.46
1348643,11,Sri Lanka,male,306,8,300,39,5,12,6.12
1348644,11,Sri Lanka,male,215,10,238,26,3,7,5.42
1348644,7,India,male,219,6,260,26,2,18,5.05
1348645,7,India,male,390,5,300,32,14,15,7.8
1348645,11,Sri Lanka,male,73,9,132,11,0,10,3.32
1348646,7,India,male,349,8,300,31,11,13,6.98
1348646,3,New Zealand,male,337,10,296,35,13,19,6.83
1348647,3,New Zealand,male,108,10,207,13,0,7,3.13
1348647,7,India,male,111,2,121,17,2,1,5.5
1348648,7,India,male,385,9,300,33,19,12,7.7
1348648,3,New Zealand,male,295,10,248,23,13,19,7.14
1348656,1,Australia,male,188,10,214,20,6,10,5.27
1348656,7,India,male,191,5,239,19,2,19,4.79
1348657,7,India,male,117,10,156,9,2,14,4.5
1348657,1,Australia,male,121,0,66,16,6,4,11.0
1348658,1,Australia,male,269,10,294,22,8,12,5.49
1348658,7,India,male,248,10,295,15,7,12,5.04
1351397,8,Bangladesh,male,209,10,284,17,3,26,4.42
1351397,10,England,male,212,7,292,18,5,3,4.36
1351398,10,England,male,326,7,300,30,8,13,6.52
1351398,8,Bangladesh,male,194,10,268,18,1,13,4.34
1351399,8,Bangladesh,male,246,10,293,22,1,6,5.04
1351399,10,England,male,196,10,259,17,2,4,4.54
1355717,8,Bangladesh,male,338,8,300,26,8,15,6.76
1355717,14,Ireland,male,155,10,185,15,2,8,5.03
1355718,8,Bangladesh,male,349,6,300,31,8,9,6.98
1355719,14,Ireland,male,101,10,169,12,0,8,3.59
1355719,8,Bangladesh,male,102,0,79,15,2,11,7.75
1358073,28,Namibia,male,285,10,300,21,11,9,5.7
1358073,26,Nepal,male,287,8,286,28,10,10,6.02
1358074,28,Namibia,male,153,10,236,15,1,17,3.89
1358074,4,Scotland,male,157,0,133,19,7,8,7.08
1358075,4,Scotland,male,274,9,300,14,12,16,5.48
1358075,26,Nepal,male,275,7,282,30,5,28,5.85
1358076,28,Namibia,male,274,6,300,30,6,13,5.48
1358076,26,Nepal,male,278,7,285,26,9,18,5.85
1358077,4,Scotland,male,221,10,292,18,5,11,4.54
1358077,28,Namibia,male,178,10,232,18,2,13,4.6
1358078,4,Scotland,male,212,10,277,22,3,11,4.59
1358078,26,Nepal,male,213,8,265,16,6,17,4.82
1358079,28,Namibia,male,91,10,187,5,1,5,2.92
1358079,22,United Arab Emirates,male,95,9,198,8,1,5,2.88
1358080,22,United Arab Emirates,male,166,9,300,7,1,26,3.32
1358080,28,Namibia,male,167,3,170,19,1,12,5.89
1358082,12,Papua New Guinea,male,262,10,295,21,4,24,5.33
1358082,22,United Arab Emirates,male,131,10,206,10,0,7,3.82
1358083,22,United Arab Emirates,male,207,8,300,10,3,13,4.14
1358083,26,Nepal,male,139,10,191,17,1,11,4.37
1358084,12,Papua New Guinea,male,179,10,296,12,3,8,3.63
1358084,26,Nepal,male,182,7,288,8,1,14,3.79
1358085,22,United Arab Emirates,male,97,10,158,9,1,15,3.68
1358085,12,Papua New Guinea,male,98,5,161,7,0,13,3.65
1358086,26,Nepal,male,229,8,300,18,4,7,4.58
1358086,22,United Arab Emirates,male,187,10,270,8,4,11,4.16
1358087,26,Nepal,male,297,10,295,27,5,14,6.04
1358087,12,Papua New Guinea,male,245,10,283,20,8,15,5.19
1358088,12,Papua New Guinea,male,246,9,300,25,7,3,4.92
1358088,22,United Arab Emirates,male,190,10,254,16,4,20,4.49
1358089,26,Nepal,male,248,10,296,25,5,7,5.03
1358089,22,United Arab Emirates,male,71,10,137,7,2,1,3.11
1358090,12,Papua New Guinea,male,95,10,192,9,0,5,2.97
1358090,26,Nepal,male,100,1,46,13,6,2,13.04
1358091,12,Papua New Guinea,male,234,7,300,18,8,13,4.68
1358091,22,United Arab Emirates,male,236,4,232,21,14,13,6.1
1358092,22,United Arab Emirates,male,310,6,300,18,19,16,6.2
1358092,26,Nepal,male,269,6,264,22,6,19,6.11
1362379,6,Zimbabwe,male,249,10,285,22,3,26,5.24
1362379,30,Netherlands,male,255,7,299,20,4,8,5.12
1362380,6,Zimbabwe,male,271,10,296,35,0,7,5.49
1362380,30,Netherlands,male,270,10,300,21,5,7,5.4
1362381,30,Netherlands,male,231,9,300,21,1,10,4.62
1362381,6,Zimbabwe,male,235,3,250,24,1,16,5.64
1364124,8,Bangladesh,male,246,9,300,27,1,18,4.92
1364124,14,Ireland,male,65,3,99,8,1,5,3.94
1364125,14,Ireland,male,319,6,270,20,16,7,7.09
1364125,8,Bangladesh,male,320,7,267,32,7,13,7.19
1365092,27,United States of America,male,231,9,300,15,5,23,4.62
1365092,28,Namibia,male,151,10,250,8,2,9,3.62
1365093,22,United Arab Emirates,male,260,7,300,19,10,12,5.2
1365093,12,Papua New Guinea,male,239,10,291,14,5,44,4.93
1365095,34,Canada,male,198,10,298,12,4,14,3.99
1365095,27,United States of America,male,172,10,285,8,0,22,3.62
1365097,35,Jersey,male,213,9,299,15,4,7,4.27
1365097,28,Namibia,male,216,2,193,22,5,8,6.72
1365098,22,United Arab Emirates,male,279,9,300,23,6,12,5.58
1365098,27,United States of America,male,281,5,294,21,2,18,5.73
1365099,34,Canada,male,254,10,293,20,5,10,5.2
1365099,22,United Arab Emirates,male,255,4,294,17,5,15,5.2
1365100,35,Jersey,male,291,4,300,25,5,13,5.82
1365100,12,Papua New Guinea,male,280,9,300,24,5,13,5.6
1365101,27,United States of America,male,235,7,300,13,4,13,4.7
1365101,12,Papua New Guinea,male,118,10,209,10,0,10,3.39
1365102,22,United Arab Emirates,male,267,5,300,17,9,8,5.34
1365102,28,Namibia,male,239,10,292,19,5,7,4.91
1365103,28,Namibia,male,267,9,300,19,8,14,5.34
1365103,34,Canada,male,156,10,254,16,4,8,3.69
1365104,27,United States of America,male,231,10,300,19,7,19,4.62
1365104,35,Jersey,male,206,10,286,18,6,10,4.32
1365105,22,United Arab Emirates,male,284,7,300,20,7,16,5.68
1365105,35,Jersey,male,218,10,269,11,8,10,4.86
1365106,34,Canada,male,218,8,300,17,5,16,4.36
1365106,12,Papua New Guinea,male,128,10,221,15,0,6,3.48
1365552,8,Bangladesh,male,274,10,293,24,2,26,5.61
1365552,14,Ireland,male,269,9,300,19,6,25,5.38
1367985,26,Nepal,male,310,8,300,29,12,10,6.2
1367985,29,Oman,male,226,9,279,23,4,11,4.86
1368000,22,United Arab Emirates,male,236,10,296,17,12,17,4.78
1368000,29,Oman,male,190,6,258,24,1,11,4.42
1368002,22,United Arab Emirates,male,117,10,199,14,3,10,3.53
1368002,26,Nepal,male,118,3,183,8,6,5,3.87
1368830,33,Thailand,female,154,10,258,15,0,34,3.58
1368830,31,Zimbabwe,female,76,10,145,7,1,7,3.14
1368831,33,Thailand,female,217,10,300,22,1,18,4.34
1368831,31,Zimbabwe,female,172,9,300,16,0,26,3.44
1368832,31,Zimbabwe,female,112,10,233,11,0,15,2.88
1368832,33,Thailand,female,116,4,164,15,0,22,4.24
1368849,18,Sri Lanka,female,152,6,220,11,2,14,4.15
1368851,18,Sri Lanka,female,186,5,180,14,7,12,6.2
1368851,15,Bangladesh,female,128,9,179,7,3,5,4.29
1373571,9,South Africa,male,222,10,294,25,2,19,4.53
1373571,1,Australia,male,225,7,242,27,2,17,5.58
1373572,1,Australia,male,392,8,300,48,9,17,7.84
1373572,9,South Africa,male,269,10,251,21,12,9,6.43
1373573,9,South Africa,male,338,6,300,32,7,12,6.76
1373573,1,Australia,male,227,10,207,30,6,7,6.58
1373574,9,South Africa,male,416,5,300,36,20,17,8.32
1373574,1,Australia,male,252,9,209,21,11,14,7.23
1373575,9,South Africa,male,315,9,300,25,14,11,6.3
1373575,1,Australia,male,193,10,205,17,8,10,5.65
1373576,10,England,male,325,10,300,30,13,10,6.5
1373576,13,West Indies,male,326,6,293,26,14,12,6.68
1373577,13,West Indies,male,202,10,238,23,2,6,5.09
1373577,10,England,male,206,4,197,16,9,5,6.27
1373578,10,England,male,206,9,240,16,4,6,5.15
1373578,13,West Indies,male,191,6,190,17,6,11,6.03
1375847,13,West Indies,male,231,10,292,17,3,11,4.75
1375847,1,Australia,male,232,2,231,23,3,7,6.03
1375848,1,Australia,male,258,9,300,17,8,9,5.16
1375848,13,West Indies,male,175,10,261,13,3,8,4.02
1375849,13,West Indies,male,86,10,145,5,0,13,3.56
1375849,1,Australia,male,87,2,41,10,4,3,12.73
1375866,25,West Indies,female,83,10,165,11,0,7,3.02
1375866,17,Australia,female,87,2,89,13,0,7,5.87
1375867,25,West Indies,female,107,8,153,12,0,17,4.2
1375868,25,West Indies,female,103,10,190,10,1,9,3.25
1375868,17,Australia,female,106,2,93,14,1,7,6.84
1375872,16,South Africa,female,105,9,189,12,0,9,3.33
1375872,17,Australia,female,106,2,114,16,0,7,5.58
1375873,16,South Africa,female,229,6,270,31,2,17,5.09
1375873,17,Australia,female,149,10,177,16,1,28,5.05
1375874,17,Australia,female,277,9,300,33,3,22,5.54
1375874,16,South Africa,female,127,10,147,16,1,13,5.18
1377005,22,United Arab Emirates,male,202,10,283,14,4,21,4.28
1377005,13,West Indies,male,206,3,212,21,7,6,5.83
1377006,13,West Indies,male,306,10,299,22,10,16,6.14
1377006,22,United Arab Emirates,male,228,7,300,22,6,21,4.56
1377007,22,United Arab Emirates,male,184,10,216,15,6,16,5.11
1377007,13,West Indies,male,185,6,211,12,4,14,5.26
1377746,26,Nepal,male,290,8,301,28,5,22,5.78
1377746,6,Zimbabwe,male,291,2,265,35,2,11,6.59
1377747,13,West Indies,male,297,10,297,21,10,13,6.0
1377747,27,United States of America,male,258,7,300,20,4,17,5.16
1377748,11,Sri Lanka,male,355,6,300,39,2,18,7.1
1377748,22,United Arab Emirates,male,180,10,234,16,2,11,4.62
1377749,14,Ireland,male,281,7,300,28,4,12,5.62
1377749,29,Oman,male,285,5,289,27,3,15,5.92
1377750,30,Netherlands,male,315,6,300,29,2,34,6.3
1377750,6,Zimbabwe,male,319,4,245,31,10,10,7.81
1377751,27,United States of America,male,207,10,294,16,5,8,4.22
1377751,26,Nepal,male,211,4,258,21,4,15,4.91
1377752,14,Ireland,male,286,8,300,21,6,22,5.72
1377752,4,Scotland,male,289,9,300,27,6,12,5.78
1377753,22,United Arab Emirates,male,227,8,300,24,1,10,4.54
1377753,29,Oman,male,228,5,276,19,3,23,4.96
1377754,13,West Indies,male,339,7,300,27,10,13,6.78
1377754,26,Nepal,male,238,10,298,22,4,14,4.79
1377755,27,United States of America,male,211,8,300,12,7,7,4.22
1377755,30,Netherlands,male,214,5,260,21,0,10,4.94
1377756,29,Oman,male,98,10,182,8,0,14,3.23
1377756,11,Sri Lanka,male,100,0,90,13,0,2,6.67
1377757,4,Scotland,male,282,8,300,23,7,13,5.64
1377757,22,United Arab Emirates,male,171,10,213,23,3,3,4.82
1377758,6,Zimbabwe,male,268,10,299,24,6,18,5.38
1377758,13,West Indies,male,233,10,268,21,4,21,5.22
1377759,26,Nepal,male,167,10,267,11,2,10,3.75
1377759,30,Netherlands,male,168,3,163,17,5,2,6.18
1377760,11,Sri Lanka,male,325,10,299,22,3,27,6.52
1377760,14,Ireland,male,192,10,186,19,4,11,6.19
1377761,4,Scotland,male,320,10,300,30,6,14,6.4
1377761,29,Oman,male,244,9,300,18,8,14,4.88
1377762,6,Zimbabwe,male,408,6,300,37,13,7,8.16
1377762,27,United States of America,male,104,10,151,10,2,15,4.13
1377763,13,West Indies,male,374,6,300,40,12,14,7.48
1377763,30,Netherlands,male,374,9,300,35,6,16,7.48
1377764,11,Sri Lanka,male,245,10,297,24,2,13,4.95
1377764,4,Scotland,male,163,10,174,18,3,17,5.62
1377765,14,Ireland,male,349,4,300,32,12,6,6.98
1377765,22,United Arab Emirates,male,211,10,234,13,10,14,5.41
1377766,6,Zimbabwe,male,332,7,300,31,6,6,6.64
1377766,29,Oman,male,318,9,300,32,3,20,6.36
1377767,11,Sri Lanka,male,213,10,286,13,3,18,4.47
1377767,30,Netherlands,male,192,10,240,15,3,16,4.8
1377768,27,United States of America,male,196,10,256,21,1,6,4.59
1377768,14,Ireland,male,197,4,206,21,5,5,5.74
1377769,13,West Indies,male,181,10,263,18,2,17,4.13
1377769,4,Scotland,male,185,3,261,18,1,11,4.25
1377770,6,Zimbabwe,male,165,10,194,15,4,19,5.1
1377770,11,Sri Lanka,male,169,1,199,18,0,13,5.1
1377771,22,United Arab Emirates,male,181,10,281,14,0,13,3.86
1377771,26,Nepal,male,185,7,260,17,2,16,4.27
1377772,30,Netherlands,male,362,7,287,31,9,36,7.57
1377772,29,Oman,male,246,6,264,25,2,20,5.59
1377773,4,Scotland,male,234,8,300,20,2,8,4.68
1377773,6,Zimbabwe,male,203,10,247,16,3,8,4.93
1377774,26,Nepal,male,268,9,300,22,9,18,5.36
1377774,14,Ireland,male,269,8,296,24,5,19,5.45
1377775,29,Oman,male,221,9,300,19,4,19,4.42
1377775,13,West Indies,male,222,3,238,25,3,7,5.6
1377776,4,Scotland,male,277,9,300,27,5,7,5.54
1377776,30,Netherlands,male,278,6,257,25,6,15,6.49
1377777,22,United Arab Emirates,male,308,4,300,23,10,23,6.16
1377777,27,United States of America,male,307,9,300,27,5,11,6.14
1377778,13,West Indies,male,243,10,289,17,3,13,5.04
1377778,11,Sri Lanka,male,244,2,266,25,0,6,5.5
1377779,11,Sri Lanka,male,233,10,287,23,2,4,4.87
1377779,30,Netherlands,male,105,10,141,9,1,14,4.47
1378191,25,West Indies,female,297,6,300,26,2,19,5.94
1378191,24,Ireland,female,239,9,300,15,1,15,4.78
1378192,24,Ireland,female,36,5,52,3,0,6,4.15
1378193,24,Ireland,female,203,10,300,14,1,23,4.06
1378193,25,West Indies,female,204,4,247,11,0,37,4.96
1378198,17,Australia,female,321,7,300,30,10,20,6.42
1378198,24,Ireland,female,168,9,230,15,2,28,4.38
1378199,24,Ireland,female,217,10,294,20,0,23,4.43
1378199,17,Australia,female,221,0,215,25,0,6,6.17
1379757,19,New Zealand,female,170,5,168,13,2,8,6.07
1379757,18,Sri Lanka,female,172,1,162,13,5,10,6.37
1379758,19,New Zealand,female,329,7,300,30,3,23,6.58
1379758,18,Sri Lanka,female,208,10,292,17,0,33,4.27
1379759,19,New Zealand,female,127,2,186,7,0,3,4.1
1379759,18,Sri Lanka,female,196,2,161,18,9,5,7.3
1381214,13,West Indies,male,114,10,138,12,2,9,4.96
1381214,7,India,male,118,5,137,14,2,6,5.17
1381215,7,India,male,181,10,245,18,1,11,4.43
1381215,13,West Indies,male,182,4,220,13,4,5,4.96
1381216,7,India,male,351,5,300,28,14,17,7.02
1381216,13,West Indies,male,151,10,213,17,5,7,4.25
1382166,15,Bangladesh,female,152,9,257,15,0,19,3.55
1382166,23,India,female,113,10,215,7,0,8,3.15
1382167,23,India,female,228,8,300,20,0,3,4.56
1382167,15,Bangladesh,female,120,10,212,13,0,10,3.4
1382168,15,Bangladesh,female,225,4,300,15,0,17,4.5
1382168,23,India,female,225,10,297,19,0,16,4.55
1382169,16,South Africa,female,292,4,300,30,1,7,5.84
1382169,20,Pakistan,female,165,10,221,20,0,14,4.48
1382170,20,Pakistan,female,168,10,266,17,0,12,3.79
1382170,16,South Africa,female,169,4,204,20,1,12,4.97
1382171,16,South Africa,female,185,10,289,18,0,5,3.84
1382171,20,Pakistan,female,186,2,228,16,0,26,4.89
1384392,10,England,male,282,9,300,21,6,6,5.64
1384392,3,New Zealand,male,283,1,218,30,8,8,7.79
1384393,2,Pakistan,male,286,10,293,33,3,9,5.86
1384393,30,Netherlands,male,205,10,246,20,4,9,5.0
1384395,9,South Africa,male,428,5,300,45,14,23,8.56
1384395,11,Sri Lanka,male,326,10,269,29,17,20,7.27
1384396,1,Australia,male,199,10,297,16,2,12,4.02
1384396,7,India,male,201,4,248,14,3,8,4.86
1384397,3,New Zealand,male,322,7,300,30,10,13,6.44
1384397,30,Netherlands,male,223,10,279,19,3,4,4.8
1384398,10,England,male,364,9,300,41,7,7,7.28
1384398,8,Bangladesh,male,227,10,290,17,3,7,4.7
1384399,11,Sri Lanka,male,344,9,300,36,9,14,6.88
1384399,2,Pakistan,male,345,4,290,26,6,26,7.14
1384401,9,South Africa,male,311,7,300,26,8,13,6.22
1384401,1,Australia,male,177,10,245,19,0,17,4.33
1384402,8,Bangladesh,male,245,9,300,20,8,9,4.9
1384402,3,New Zealand,male,248,2,257,20,6,11,5.79
1384403,2,Pakistan,male,191,10,257,26,0,4,4.46
1384403,7,India,male,192,3,183,18,8,2,6.3
1384405,11,Sri Lanka,male,209,10,261,23,1,13,4.8
1384405,1,Australia,male,215,5,212,22,5,3,6.08
1384406,30,Netherlands,male,245,8,258,23,6,32,5.7
1384406,9,South Africa,male,207,10,257,20,5,8,4.83
1384408,8,Bangladesh,male,256,8,300,18,8,6,5.12
1384408,7,India,male,261,3,249,23,9,4,6.29
1384409,1,Australia,male,367,9,300,29,19,25,7.34
1384409,2,Pakistan,male,305,10,273,34,6,19,6.7
1384410,30,Netherlands,male,262,10,298,14,3,33,5.28
1384410,11,Sri Lanka,male,263,5,290,23,3,24,5.44
1384411,9,South Africa,male,399,7,300,38,13,15,7.98
1384411,10,England,male,170,9,132,18,9,15,7.73
1384412,3,New Zealand,male,273,10,300,19,7,15,5.46
